标识信息/账单明细ID,标识信息/订单号,身份信息/客户名称,身份信息/资源购买账号ID,身份信息/资源购买账号,身份信息/资源归属账号ID,身份信息/资源归属账号,账单信息/服务主体,账单信息/账单月份,账单信息/账单日期,账单信息/费用类型,账单信息/交易类型,账单信息/消费时间,账单信息/服务开始时间,账单信息/服务结束时间,产品信息/产品Code,产品信息/产品名称,产品信息/商品Code,产品信息/商品名称,产品信息/计费项Code,产品信息/计费项名称,资源信息/资源ID,资源信息/实例ID（出账粒度）,资源信息/资源名称,资源信息/地域Code,资源信息/地域,资源信息/可用区,时长信息/抵扣前时长,时长信息/抵扣时长,时长信息/时长,时长信息/时长单位,时长信息/时长详情,用量信息/抵扣前用量,用量信息/抵扣用量,用量信息/用量,用量信息/用量单位,用量信息/用量详情,定价信息/官网目录价,定价信息/价格单位,定价信息/目录价用量阶梯,定价信息/用量阶梯累计规则,定价信息/目录价转换信息,定价信息/目录价因子,定价信息/定价币种,费用信息/目录总价,费用信息/计费公式,费用信息/计费辅助信息,费用信息/计费过程,费用信息/计费规则说明,订阅抵扣信息/订阅抵扣目录总价,订阅抵扣信息/订阅抵扣后金额,订阅抵扣信息/订阅抵扣金额,订阅抵扣信息/订阅抵扣详情,优惠信息/优惠金额,优惠信息/优惠后金额,优惠信息/优惠详情,优惠券抵扣信息/优惠券抵扣金额,优惠券抵扣信息/优惠券抵扣详情,应付信息/应付金额（含税）
202604_0700v1_019_42a300339fdef936f93f0ab10cba2b3a_01_00000004158726306396,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260410,云资源按量费用,后付费,2026-04-10 12:40:00,2026-04-10 12:40:00,2026-04-10 12:41:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,1708038;llm-vii313z14y9bb92u;qwen-plus;input_token;;0,,cn-beijing,华北2（北京）,,,,,,,2.96,0,2.96,千tokens,"{""用量"":""2.96"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""2960"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""2960"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.0008,元/千tokens,,,,"{""文本生成模型规格"":""qwen-plus"",""Token类型"":""input_token""}",CNY,0.002368,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.002368,,0,,0.002368
202604_0700v1_019_d0f624d8dd61651f9d729cf64d53f733_01_00000004158725941220,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260410,云资源按量费用,后付费,2026-04-10 12:40:00,2026-04-10 12:40:00,2026-04-10 12:41:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,embedding_token_number,文本向量用量,,1708038;llm-vii313z14y9bb92u;text-embedding-v1;embedding_token;;0,,cn-beijing,华北2（北京）,,,,,,,0.015,0,0.015,千tokens,"{""用量"":""0.015"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""15"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""15"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.0007,元/千tokens,,,,"{""向量模型规格"":""text-embedding-v1""}",CNY,0.0000105,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.0000105,,0,,0.0000105
202604_0700v1_019_d4769403e69173ab4f9587ea512771ab_01_00000004158725193864,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260410,云资源按量费用,后付费,2026-04-10 12:40:00,2026-04-10 12:40:00,2026-04-10 12:41:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,1708038;llm-vii313z14y9bb92u;qwen-plus;output_token;;0,,cn-beijing,华北2（北京）,,,,,,,0.042,0,0.042,千tokens,"{""用量"":""0.042"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""42"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""42"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.002,元/千tokens,,,,"{""文本生成模型规格"":""qwen-plus"",""Token类型"":""output_token""}",CNY,0.000084,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.000084,,0,,0.000084
202604_0700v1_019_65873f30a4899215e489ff8dab3ef33d_01_00000004158728199239,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260410,云资源按量费用,后付费,2026-04-10 12:41:00,2026-04-10 12:41:00,2026-04-10 12:42:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,1708038;llm-vii313z14y9bb92u;qwen-plus;input_token;;0,,cn-beijing,华北2（北京）,,,,,,,5.371,0,5.371,千tokens,"{""用量"":""5.371"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""5371"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""5371"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.0008,元/千tokens,,,,"{""文本生成模型规格"":""qwen-plus"",""Token类型"":""input_token""}",CNY,0.0042968,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.0042968,,0,,0.0042968
202604_0700v1_019_97906d4c04b4e882a1ad48bbca09bd95_01_00000004158726712427,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260410,云资源按量费用,后付费,2026-04-10 12:41:00,2026-04-10 12:41:00,2026-04-10 12:42:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,embedding_token_number,文本向量用量,,1708038;llm-vii313z14y9bb92u;text-embedding-v1;embedding_token;;0,,cn-beijing,华北2（北京）,,,,,,,0.015,0,0.015,千tokens,"{""用量"":""0.015"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""15"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""15"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.0007,元/千tokens,,,,"{""向量模型规格"":""text-embedding-v1""}",CNY,0.0000105,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.0000105,,0,,0.0000105
202604_0700v1_019_c80f9f8ca9667d868e644d9aa325b3d2_01_00000004158728282067,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260410,云资源按量费用,后付费,2026-04-10 12:41:00,2026-04-10 12:41:00,2026-04-10 12:42:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,1708038;llm-vii313z14y9bb92u;qwen-plus;output_token;;0,,cn-beijing,华北2（北京）,,,,,,,0.039,0,0.039,千tokens,"{""用量"":""0.039"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""39"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""39"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.002,元/千tokens,,,,"{""文本生成模型规格"":""qwen-plus"",""Token类型"":""output_token""}",CNY,0.000078,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.000078,,0,,0.000078
202604_0700v1_019_036e86f8c4e2d86bc9c1317794d0a23d_01_00000004158729875546,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260410,云资源按量费用,后付费,2026-04-10 12:43:00,2026-04-10 12:43:00,2026-04-10 12:44:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,1708038;llm-vii313z14y9bb92u;qwen-plus;input_token;;0,,cn-beijing,华北2（北京）,,,,,,,6.386,0,6.386,千tokens,"{""用量"":""6.386"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""6386"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""6386"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.0008,元/千tokens,,,,"{""文本生成模型规格"":""qwen-plus"",""Token类型"":""input_token""}",CNY,0.0051088,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.0051088,,0,,0.0051088
202604_0700v1_019_3d8b880f5f26859f6b2537c99d95fda0_01_00000004158729785653,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260410,云资源按量费用,后付费,2026-04-10 12:43:00,2026-04-10 12:43:00,2026-04-10 12:44:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,1708038;llm-vii313z14y9bb92u;qwen-plus;output_token;;0,,cn-beijing,华北2（北京）,,,,,,,0.062,0,0.062,千tokens,"{""用量"":""0.062"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""62"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""62"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.002,元/千tokens,,,,"{""文本生成模型规格"":""qwen-plus"",""Token类型"":""output_token""}",CNY,0.000124,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.000124,,0,,0.000124
202604_0700v1_019_67ac48f9db432df7648b444e02ef7472_01_00000004158730908102,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260410,云资源按量费用,后付费,2026-04-10 12:43:00,2026-04-10 12:43:00,2026-04-10 12:44:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,embedding_token_number,文本向量用量,,1708038;llm-vii313z14y9bb92u;text-embedding-v1;embedding_token;;0,,cn-beijing,华北2（北京）,,,,,,,0.014,0,0.014,千tokens,"{""用量"":""0.014"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""14"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""14"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.0007,元/千tokens,,,,"{""向量模型规格"":""text-embedding-v1""}",CNY,0.0000098,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.0000098,,0,,0.0000098
202604_0700v1_019_11129c9d036d8511c4c10723e6711443_01_00000004158730971940,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260410,云资源按量费用,后付费,2026-04-10 12:44:00,2026-04-10 12:44:00,2026-04-10 12:45:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,1708038;llm-vii313z14y9bb92u;qwen-plus;input_token;;0,,cn-beijing,华北2（北京）,,,,,,,8.619,0,8.619,千tokens,"{""用量"":""8.619"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""8619"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""8619"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.0008,元/千tokens,,,,"{""文本生成模型规格"":""qwen-plus"",""Token类型"":""input_token""}",CNY,0.0068952,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.0068952,,0,,0.0068952
202604_0700v1_019_3be88141245fc93f9000accb0594741b_01_00000004158731297710,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260410,云资源按量费用,后付费,2026-04-10 12:44:00,2026-04-10 12:44:00,2026-04-10 12:45:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,1708038;llm-vii313z14y9bb92u;qwen-plus;output_token;;0,,cn-beijing,华北2（北京）,,,,,,,2.192,0,2.192,千tokens,"{""用量"":""2.192"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""2192"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""2192"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.002,元/千tokens,,,,"{""文本生成模型规格"":""qwen-plus"",""Token类型"":""output_token""}",CNY,0.004384,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.004384,,0,,0.004384
202604_0700v1_019_19e68a2cdd9e2a7a26b6bba0f9d9be67_01_00000004158736309277,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260410,云资源按量费用,后付费,2026-04-10 12:47:00,2026-04-10 12:47:00,2026-04-10 12:48:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,embedding_token_number,文本向量用量,,1708038;llm-vii313z14y9bb92u;text-embedding-v1;embedding_token;;0,,cn-beijing,华北2（北京）,,,,,,,0.032,0,0.032,千tokens,"{""用量"":""0.032"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""32"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""32"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.0007,元/千tokens,,,,"{""向量模型规格"":""text-embedding-v1""}",CNY,0.0000224,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.0000224,,0,,0.0000224
202604_0700v1_019_a385b253980c1cd90b6539621546f5db_01_00000004158738190489,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260410,云资源按量费用,后付费,2026-04-10 12:47:00,2026-04-10 12:47:00,2026-04-10 12:48:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,1708038;llm-vii313z14y9bb92u;qwen-plus;input_token;;0,,cn-beijing,华北2（北京）,,,,,,,6.871,0,6.871,千tokens,"{""用量"":""6.871"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""6871"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""6871"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.0008,元/千tokens,,,,"{""文本生成模型规格"":""qwen-plus"",""Token类型"":""input_token""}",CNY,0.0054968,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.0054968,,0,,0.0054968
202604_0700v1_019_ef8122590419e9f42ecc066b437dbbd6_01_00000004158738325251,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260410,云资源按量费用,后付费,2026-04-10 12:47:00,2026-04-10 12:47:00,2026-04-10 12:48:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,1708038;llm-vii313z14y9bb92u;qwen-plus;output_token;;0,,cn-beijing,华北2（北京）,,,,,,,0.053,0,0.053,千tokens,"{""用量"":""0.053"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""53"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""53"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.002,元/千tokens,,,,"{""文本生成模型规格"":""qwen-plus"",""Token类型"":""output_token""}",CNY,0.000106,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.000106,,0,,0.000106
202604_0700v1_019_9cb80172b646681cacf001a1e364cf05_01_00000004158736352820,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260410,云资源按量费用,后付费,2026-04-10 12:48:00,2026-04-10 12:48:00,2026-04-10 12:49:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,1708038;llm-vii313z14y9bb92u;qwen-plus;input_token;;0,,cn-beijing,华北2（北京）,,,,,,,8.65,0,8.65,千tokens,"{""用量"":""8.65"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""8650"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""8650"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.0008,元/千tokens,,,,"{""文本生成模型规格"":""qwen-plus"",""Token类型"":""input_token""}",CNY,0.00692,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.00692,,0,,0.00692
202604_0700v1_019_aed2ba1b6f3d0b79a7a5b9fc80f9db19_01_00000004158738182806,,,1413461734728989,shoushoujiaoyu,1413461734728989,shoushoujiaoyu,通义云启（杭州）信息技术有限公司,202604,20260410,云资源按量费用,后付费,2026-04-10 12:48:00,2026-04-10 12:48:00,2026-04-10 12:49:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,1708038;llm-vii313z14y9bb92u;qwen-plus;output_token;;0,,cn-beijing,华北2（北京）,,,,,,,2.135,0,2.135,千tokens,"{""用量"":""2.135"",""用量计算公式"":""用量=用量（原始单位）/1000"",""用量原始单位"":""tokens"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""2135"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""2135"",""抵扣用量"":""0"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[]""}",0.002,元/千tokens,,,,"{""文本生成模型规格"":""qwen-plus"",""Token类型"":""output_token""}",CNY,0.00427,官网目录价*用量,,,https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0.00427,,0,,0.00427
